Date,Day of the week,"1-workday, 2-Saturday, 3-Sunday, >4-untypical",Hour 1,Hour 2,Hour 3,Hour 4,Hour 5,Hour 6,Hour 7,Hour 8,Hour 9,Hour 10,Hour 11,Hour 12,Hour 13,Hour 14,Hour 15,Hour 16,Hour 17,Hour 18,Hour 19,Hour 20,Hour 21,Hour 22,Hour 23,Hour 24
20000317,5,1,339090,322926,316554,317615,327750,348435,389216,436717,462928,461509,460528,463326,464297,465929,458601,435065,429002,447824,481654,492557,473296,447290,419180,380367
20000318,6,2,344604,324016,316346,313134,318728,315302,317275,345822,374596,395121,405521,409808,408752,396754,381726,362713,353558,364384,421604,426846,414273,398494,381588,344493
20000319,7,3,312740,291597,280679,276796,277041,272732,257848,273272,293871,314586,330480,332858,338426,340872,331697,314333,308927,321593,383791,410250,404858,397430,378484,339342
20000320,1,1,309163,295159,287941,288734,302754,331945,382117,425719,446249,454858,456153,459120,453596,451233,442723,424426,420358,437916,482202,492697,473384,443374,409896,367249
20000321,2,1,334022,315906,308954,310400,320154,342392,385345,434859,461943,469738,474523,476340,475156,475131,466594,450826,438036,449714,484925,495394,474680,440898,409515,370548
20000322,3,1,333938,314367,308355,309586,320642,337671,377183,420830,438556,441398,448118,445462,438391,432023,420131,398901,388798,392023,454455,477447,462052,432350,401042,355549
20000323,4,1,319924,301492,297899,296279,309731,324106,366139,410525,429358,425429,424630,422498,422212,432613,432215,409841,398577,402940,453012,481343,466558,432770,395341,356519
20000324,5,1,326280,310440,303103,300185,311244,325043,373380,416364,427599,424021,423456,422614,418651,412454,399168,383405,372506,380475,437416,469442,453934,426349,393996,357818
20000325,6,2,322220,302169,292683,288124,290895,281701,291731,318400,345972,361803,364763,361695,355708,347574,331761,324052,330053,350238,397037,411905,398001,379747,350982,316801
20000326,7,3,284487,266000,265906,256482,253065,256618,243354,236606,254617,271044,286254,283912,281473,282932,279132,264908,252222,252130,262572,333596,368550,364059,341932,303022
20000327,1,1,269648,253993,247305,243959,258195,294500,343252,380437,404766,408915,412250,409387,403312,397974,398896,398425,394060,384189,397386,434902,440198,409271,377152,332751
20000328,2,1,295833,279778,273873,271449,281314,310921,356834,402645,429127,439512,438655,438154,433692,427362,416729,393196,377964,382470,411625,450967,449046,417616,385095,339634
20000329,3,1,303278,284717,276799,274222,285941,313470,361835,399480,420489,424018,427261,430352,424032,421220,418053,394914,375335,368128,366660,430801,448031,422814,391833,348713
20000330,4,1,308896,289133,281522,281730,291299,320222,368408,414983,434142,443273,449927,452228,457295,454022,459477,441570,418976,409423,418818,451173,457420,431042,393839,352408
20000331,5,1,313947,295732,287389,286223,296446,324502,362277,397345,414202,418071,424746,420685,417161,415400,410020,401766,396709,389521,392087,432843,437840,416819,387534,352002
20000401,6,2,312652,289525,283068,278537,281692,289670,297780,316667,343067,360147,368629,364734,358998,350188,345463,328192,314940,312323,319229,365535,388414,374518,354645,320594
20000402,7,3,285253,262860,252797,245776,246484,249234,231411,237398,258762,278595,289278,283286,280960,281731,280305,268613,266329,268735,279842,329025,369830,367359,345909,306482
20000403,1,1,271054,255143,248571,248630,261880,297413,342564,388055,409946,412189,407578,405037,399612,391684,383152,367212,355151,351104,362692,412705,432769,404465,370752,327943
20000404,2,1,290912,273345,268170,267308,276804,303232,344076,390704,414283,422532,419608,413631,408700,402598,398527,384201,370096,352817,345860,397210,431590,403892,369838,325699
20000405,3,1,288978,272748,266671,264698,273782,302102,339942,382486,401960,402887,406462,403415,391687,388552,384990,368120,356537,353642,357986,409984,434109,408626,373308,328438
20000406,4,1,292796,278156,274271,274447,281843,316961,365565,412820,435585,438755,437379,431841,425703,419833,410546,393320,382837,379253,371521,415016,458322,429721,395911,353056
20000407,5,1,315183,298098,289797,290697,299799,325827,366248,411243,432527,434628,431830,438355,440433,445554,445678,425759,397300,382093,378709,407751,444077,422328,396291,358090
20000408,6,2,319024,296243,290820,285849,295763,302435,310917,337592,370520,392343,401804,397938,386981,374293,365620,351138,339957,337927,344343,378801,403752,385883,363386,326206
20000409,7,3,294550,272801,261324,256464,256672,255998,241081,251998,274675,288110,293044,289293,290475,292385,292774,279519,270068,265161,274696,322530,376313,371816,349284,306916
20000410,1,1,274477,259866,255865,256318,268104,304061,353024,399577,422420,422147,421647,414805,407925,405713,401846,384849,370089,365982,367772,404358,447389,423954,383272,339331
20000411,2,1,302394,286437,280880,280251,290870,314396,355927,395701,416595,416090,417557,411917,407556,402056,404292,389301,375369,373744,375581,417632,445874,419072,380147,331303
20000412,3,1,296024,281538,276355,274908,285708,306970,353064,391446,409307,407410,404008,398770,392946,395510,404830,390121,380955,380371,378880,413456,437889,411926,375162,329127
20000413,4,1,293425,275005,269131,269563,278763,298760,342452,387242,403833,403731,406038,399305,390097,387317,381126,368149,361079,369949,386031,403427,434755,408828,370127,323757
20000414,5,1,288079,271536,263455,261035,271315,290278,332463,379461,395729,395042,398468,399952,391262,387967,383771,367171,354429,347426,346830,372141,415681,396294,365031,322836
20000415,6,2,286834,266267,254603,249839,254567,255787,266490,296810,323671,336294,336488,327900,319703,307492,298230,286459,278985,270381,272090,297006,358592,347885,321620,279926
20000416,7,3,241887,218032,208580,201978,203012,195385,189744,207686,233806,257980,270510,266486,266635,267118,262374,248745,241929,237177,242325,267086,334879,339953,314596,273270
20000417,1,1,236678,221936,216568,217858,230595,251479,304220,354475,377893,381914,377256,376125,369006,365407,359477,343652,330863,315327,304726,328072,391393,377310,336626,289429
20000418,2,1,250472,234060,228267,226247,238010,250007,299034,349348,367233,368925,369803,367605,365312,356779,353690,338516,327704,319856,315188,333452,390333,376357,337619,289373
20000419,3,1,250281,229341,221151,219438,227577,239821,289782,339538,358909,363931,365752,368454,359641,354915,348743,336666,329572,324089,319546,335207,384121,371746,335049,282823
20000420,4,1,243134,224830,215816,213391,221438,230562,277382,322972,351909,359716,364627,366155,361178,353618,349642,335321,324851,316414,309389,321441,378807,373886,334739,283217
20000421,5,1,240596,218705,209503,207932,215050,225072,263882,303914,331512,340591,346117,346037,339747,332031,328605,318898,309494,301642,292302,302752,354660,351795,316011,266968
20000422,6,2,219056,191875,180610,178530,178264,156884,160588,186219,218703,237382,242118,238168,235271,228123,224544,216557,210374,204394,200628,211571,270699,280266,261144,216189
20000423,7,4.02,181906,158333,148466,145570,148876,140411,131982,146703,175779,182396,180999,175471,172248,169111,164257,158300,154223,151210,152126,164799,217491,238526,223679,195367
20000424,1,4.03,166594,147272,139916,134743,137050,119995,125182,140155,164194,179896,183478,180435,179224,177037,174448,168267,162460,161670,165497,183794,242093,255816,232154,194866
20000425,2,1,165523,150546,146666,146470,159437,178310,234244,282371,318100,330029,341053,344936,342243,336199,331105,314860,302727,293420,285923,304035,352763,343459,303742,259021
20000426,3,1,221099,205424,200845,199521,205582,211692,266670,314863,337528,342585,346487,345262,346765,344653,338177,325394,315001,306914,298883,307666,355469,356331,319090,268170
20000427,4,1,231985,214860,206424,203646,211306,216952,274124,321238,345025,349074,352561,350233,347179,342306,340471,326959,317133,307878,301925,305196,355556,359228,320832,271258
20000428,5,1,234294,213245,206645,204424,212727,218486,269333,318702,338543,341550,345320,348131,342679,335415,330537,317698,304401,296893,291246,294346,336353,346711,312059,265632
20000429,6,2,227866,205276,196142,192602,193164,179410,202316,235188,263058,276529,281278,279567,277221,267192,257819,248764,242210,233404,230342,237156,276311,295116,269591,227344
20000430,7,3,194303,175412,166967,161759,157747,140025,146306,163652,188311,203572,211037,209167,207626,206681,202526,192915,187389,183221,185738,194612,234610,264458,242687,206498
20000501,1,4.04,178412,161944,152984,151304,149213,133531,145424,166617,192904,211631,216913,216013,214873,213365,207424,199110,191769,190252,191013,200841,244918,269107,242206,201989
20000502,2,1,173102,157222,149927,148633,152181,142609,159874,183927,210078,225548,233311,231966,230576,230254,228439,220051,212690,209206,207339,217776,255322,276694,247998,210692
20000503,3,4.05,180080,162281,153773,150168,148368,135589,142286,156490,178142,200034,210729,211880,209582,207674,203682,193358,186609,186581,192706,208570,258846,286974,255955,212298
20000504,4,1,179054,164587,159178,158870,165628,180066,238202,285589,314051,320663,324720,324917,322407,320542,318900,307528,295603,287585,279745,288588,325059,340228,302024,254230
20000505,5,1,218609,202446,196868,194774,196941,202833,255225,299884,321955,325370,330150,331329,326482,323712,317715,307886,297431,290184,281637,283698,315171,344230,309428,263415
20000506,6,2,224744,206324,198492,196479,196073,191082,221958,255790,282737,298288,306104,305929,298315,282176,267780,256837,247164,241354,239121,245264,276128,307473,279582,237664
20000507,7,3,202518,182470,171425,164940,157316,142454,150553,168666,192851,211373,218294,216711,217880,216334,210372,200904,194523,194486,198760,212178,251812,295898,270335,222597
20000508,1,1,188094,174182,168390,167763,171117,189491,255869,306876,331497,340008,344706,343782,342362,337580,334593,323196,308002,300823,292392,297587,326633,347204,308900,263387
20000509,2,1,226358,208416,202142,202362,204332,211786,267416,319183,341824,345106,348366,348975,345382,341877,336355,322818,311673,308304,297416,310126,341449,350707,312644,266128
20000510,3,1,230700,213966,207310,203852,205768,213238,268331,320302,343576,350795,352503,354978,355446,342197,341160,327390,314406,304396,299501,302205,323412,351142,317262,268400
20000511,4,1,232502,214240,208431,204886,206318,215280,273026,322708,345949,350390,351701,352572,352406,346923,344326,329873,317660,307397,300294,299713,320976,352217,318816,272228
20000512,5,1,232361,215418,206770,204275,204620,212297,272541,317628,336368,341358,342784,347094,344694,337045,330456,319075,306637,297447,291680,294773,312895,342429,317140,272352
20000513,6,2,236092,214636,206502,201906,197537,190195,217468,246028,270987,288954,298338,296579,292569,282084,269396,257456,249246,244193,244294,249963,267956,307822,283895,243391
20000514,7,3,209467,188089,177875,171098,158246,145908,155940,171748,195741,212907,221204,221760,222081,217764,212390,203633,198004,197009,200726,213690,238074,289422,272172,228877
20000515,1,1,194076,178260,173959,173049,169809,192003,259020,307877,333142,340778,346035,350157,344936,341771,339099,324365,311616,302434,294039,295599,311106,350420,322132,272016
20000516,2,1,231213,215110,209081,209104,204506,216496,274685,325499,345733,352673,354995,354921,353527,348874,345238,332130,319229,310486,302818,302326,315117,353622,325501,277353
20000517,3,1,236868,216946,211636,210978,204729,215822,274912,324320,347148,353563,357962,358741,356901,350025,342534,333802,321175,315308,305438,305246,320751,360815,330169,281568
20000518,4,1,242924,223126,213690,211054,206269,215581,276584,328476,354238,358398,363426,366728,350978,349191,349954,335619,325731,333159,348105,359372,355872,348734,315541,270114
20000519,5,1,236425,218750,213591,210873,211139,220174,274046,324334,352437,362581,369812,373079,369694,360750,355114,341411,325809,313754,301217,304334,322949,344795,318383,275774
20000520,6,2,237027,217150,207906,204069,195678,187861,211858,242503,268610,287791,300529,297892,294488,282494,270675,262773,259630,255686,253132,268146,288594,308477,282460,238513
20000521,7,3,205501,185640,175160,168922,155105,150451,158768,174789,198717,215723,226644,226308,226658,227762,222633,211661,205208,201231,205894,216544,237909,291764,276013,233475
20000522,1,1,198395,181502,175702,174964,167283,192050,257442,308281,333250,343019,353315,350676,345088,341595,340408,325358,313117,319938,318816,325964,337606,350325,314274,266618
20000523,2,1,232707,218515,214577,215165,204984,216336,275411,320269,340167,343954,349327,347188,345134,344576,337296,323524,312239,300991,295392,291438,306842,346598,321381,271609
20000524,3,1,231866,215159,209218,207689,200938,215290,273176,320488,345731,350981,357665,354304,352865,346430,339002,322981,314616,304660,294010,295353,315072,348871,322104,272519
20000525,4,1,234757,216836,210309,208569,198254,216053,272922,320465,339935,348884,355104,359127,353155,347972,344070,328029,317659,307482,298692,301700,313973,348403,324381,279109
20000526,5,1,239140,219249,216280,213207,200341,214999,274393,318876,339164,341972,347968,347832,344832,337915,332988,319494,308981,296767,287337,284657,293460,331178,318285,275618
20000527,6,2,236544,215904,204544,200761,184584,183380,212206,243016,272503,291541,300268,299662,294885,277920,263735,254559,246343,241796,238211,249075,263335,294719,280481,236273
20000528,7,3,199910,179884,169243,164525,150705,140768,149318,166461,188232,205655,217588,219703,220232,218308,211108,204042,198473,197142,202406,220541,239850,275707,236219,196149
20000529,1,1,162492,160202,157670,157418,156536,179086,243821,299598,329674,337618,349539,352957,351455,342310,338946,325954,310914,298889,291348,289487,307914,337373,311905,265829
20000530,2,1,230532,213108,207480,204373,196853,212808,269693,315282,340623,342977,349275,350488,349587,342265,337504,321480,313532,309767,297477,293826,298798,331888,316002,271994
20000531,3,1,231947,215924,209989,209267,194800,211249,270052,317842,341052,352173,356982,355129,353724,348788,346564,342821,330602,323303,327418,342493,348944,350078,320917,272149
20000601,4,1,232998,219548,213798,210775,199282,216069,271490,317510,344664,348289,354926,355465,351218,344382,332945,318654,307598,298319,288141,287953,293145,328462,323074,275294
